t,unix_time,north_m,east_m,down_m,vn_m_s,ve_m_s,vd_m_s,roll_deg,pitch_deg,yaw_deg,flight_mode,mission_phase,mission_t0_unix
76037.891,1767863760.609052,-0.212,-814.800,-1.095,0.016,-0.972,-0.007,-0.19246886670589447,-0.00392615282908082,0.734955370426178,OFFBOARD,INIT,
76037.992,1767863760.710000,-0.210,-814.900,-1.095,0.017,-0.972,-0.006,-0.22862517833709717,0.02899967133998871,0.7497507333755493,OFFBOARD,INIT,
76038.093,1767863760.811025,-0.208,-814.993,-1.096,0.015,-0.974,-0.006,-0.20484748482704163,0.04610506072640419,0.7349832653999329,OFFBOARD,INIT,
76038.194,1767863760.911868,-0.205,-815.093,-1.096,0.015,-0.976,-0.004,-0.22184927761554718,0.05820750817656517,0.728392481803894,OFFBOARD,INIT,
76038.295,1767863761.013086,-0.203,-815.185,-1.097,0.015,-0.977,-0.004,-0.22352160513401031,0.0717068612575531,0.7176591157913208,OFFBOARD,INIT,
76038.396,1767863761.113929,-0.200,-815.286,-1.097,0.015,-0.978,-0.002,-0.24654598534107208,0.0922519788146019,0.7334160208702087,OFFBOARD,INIT,
76038.497,1767863761.214724,-0.198,-815.380,-1.097,0.014,-0.982,-0.002,-0.2577627897262573,0.12194857746362686,0.7221617698669434,OFFBOARD,INIT,
76038.598,1767863761.315891,-0.195,-815.481,-1.097,0.013,-0.984,-0.002,-0.26917022466659546,0.1442757248878479,0.7223919034004211,OFFBOARD,INIT,
76038.698,1767863761.416477,-0.193,-815.576,-1.098,0.011,-0.987,-0.003,-0.25898033380508423,0.14697276055812836,0.7135862708091736,OFFBOARD,INIT,
76038.800,1767863761.517777,-0.191,-815.680,-1.098,0.010,-0.988,-0.001,-0.22539345920085907,0.15926487743854523,0.710648775100708,OFFBOARD,INIT,
76038.901,1767863761.618801,-0.190,-815.775,-1.099,0.008,-0.989,-0.001,-0.1420690268278122,0.16330358386039734,0.7034173011779785,OFFBOARD,INIT,
76039.002,1767863761.719808,-0.188,-815.879,-1.099,0.007,-0.989,-0.000,-0.1060749813914299,0.15371721982955933,0.7054068446159363,OFFBOARD,INIT,
76039.104,1767863761.822083,-0.187,-815.975,-1.099,0.005,-0.987,-0.001,-0.13887983560562134,0.16809514164924622,0.7059818506240845,OFFBOARD,INIT,
76039.205,1767863761.922872,-0.187,-816.079,-1.099,0.002,-0.990,-0.001,-0.12309315800666809,0.15309365093708038,0.6959986686706543,OFFBOARD,INIT,
76039.306,1767863762.023541,-0.186,-816.206,-1.099,-0.002,-0.991,-0.001,-0.09326086193323135,0.12375334650278091,0.724726676940918,OFFBOARD,INIT,
76039.407,1767863762.124641,-0.186,-816.310,-1.100,-0.005,-0.992,-0.002,-0.059601567685604095,0.10233712941408157,0.7362632155418396,OFFBOARD,INIT,
76039.508,1767863762.225656,-0.187,-816.406,-1.100,-0.007,-0.992,-0.000,-0.060395531356334686,0.0756756141781807,0.7491655349731445,OFFBOARD,INIT,
76039.609,1767863762.326622,-0.187,-816.510,-1.100,-0.007,-0.994,0.002,-0.03444632142782211,0.05445173755288124,0.7581009268760681,OFFBOARD,INIT,
76039.709,1767863762.427474,-0.188,-816.574,-1.100,-0.006,-0.994,0.002,0.020475739613175392,0.05302325636148453,0.7409182190895081,OFFBOARD,INIT,
76039.810,1767863762.528468,-0.188,-816.678,-1.099,-0.007,-0.995,0.002,0.014056713320314884,0.055863525718450546,0.7401601076126099,OFFBOARD,INIT,
76039.912,1767863762.629542,-0.188,-816.775,-1.099,-0.007,-0.994,0.001,-0.011753625236451626,0.05409799516201019,0.7378831505775452,OFFBOARD,INIT,
76040.013,1767863762.730600,-0.188,-816.880,-1.099,-0.008,-0.993,0.001,-0.0014930774923413992,0.048963360488414764,0.7346093654632568,OFFBOARD,INIT,
76040.113,1767863762.831312,-0.188,-816.977,-1.100,-0.007,-0.991,0.000,-0.0047921366058290005,0.05161118507385254,0.7241986989974976,OFFBOARD,INIT,
76040.214,1767863762.932367,-0.187,-817.081,-1.100,-0.006,-0.990,-0.001,-0.008491561748087406,0.055990565568208694,0.7202575206756592,OFFBOARD,INIT,
76040.315,1767863763.033315,-0.187,-817.178,-1.101,-0.007,-0.989,-0.001,0.007017412222921848,0.07150627672672272,0.7163462042808533,OFFBOARD,INIT,
76040.416,1767863763.134308,-0.187,-817.283,-1.101,-0.007,-0.989,-0.000,0.051335111260414124,0.06898714601993561,0.7121714353561401,OFFBOARD,INIT,
76040.517,1767863763.235397,-0.187,-817.379,-1.101,-0.006,-0.989,0.001,0.10491736978292465,0.0745428055524826,0.7111908197402954,OFFBOARD,INIT,
76040.618,1767863763.336379,-0.186,-817.484,-1.101,-0.007,-0.988,0.002,0.13193796575069427,0.08675868809223175,0.7017651200294495,OFFBOARD,INIT,
76040.720,1767863763.438290,-0.187,-817.581,-1.101,-0.010,-0.985,0.001,0.12547588348388672,0.05405386909842491,0.7023009061813354,OFFBOARD,INIT,
76040.821,1767863763.539208,-0.187,-817.684,-1.101,-0.008,-0.981,-0.000,0.09370723366737366,0.04337245225906372,0.7016246318817139,OFFBOARD,INIT,
76040.922,1767863763.640159,-0.187,-817.811,-1.101,-0.007,-0.977,-0.001,0.12053728103637695,0.05848276615142822,0.7024880647659302,OFFBOARD,INIT,
76041.024,1767863763.742265,-0.186,-817.883,-1.101,-0.005,-0.977,-0.001,0.09863029420375824,0.08195771276950836,0.6994257569313049,OFFBOARD,INIT,
76041.125,1767863763.843313,-0.186,-817.979,-1.101,-0.005,-0.974,0.001,0.08163721859455109,0.09716485440731049,0.6983948945999146,OFFBOARD,INIT,
76041.226,1767863763.943848,-0.187,-818.082,-1.101,-0.007,-0.972,0.000,0.06984797865152359,0.08309883624315262,0.6878061890602112,OFFBOARD,INIT,
76041.327,1767863764.044834,-0.187,-818.177,-1.100,-0.007,-0.972,0.001,0.04506201297044754,0.0658099427819252,0.7063184380531311,OFFBOARD,INIT,
76041.428,1767863764.146368,-0.188,-818.280,-1.100,-0.008,-0.970,0.002,0.04621955007314682,0.06742224842309952,0.7250719666481018,OFFBOARD,INIT,
76041.530,1767863764.247540,-0.189,-818.374,-1.100,-0.008,-0.968,0.003,0.038569074124097824,0.04407023638486862,0.7477447390556335,OFFBOARD,INIT,
76041.630,1767863764.348207,-0.191,-818.506,-1.100,-0.007,-0.967,0.002,-0.009848699904978275,0.03322340548038483,0.740583062171936,OFFBOARD,INIT,
76041.731,1767863764.449371,-0.192,-818.599,-1.101,-0.008,-0.966,0.004,0.03010048158466816,0.02846813015639782,0.7462189197540283,OFFBOARD,INIT,
76041.832,1767863764.550398,-0.194,-818.700,-1.101,-0.008,-0.965,0.003,-0.0041082450188696384,0.022122381255030632,0.7532517910003662,OFFBOARD,INIT,
76041.933,1767863764.651368,-0.195,-818.794,-1.101,-0.009,-0.967,0.001,-0.011814581230282784,0.007446507457643747,0.7467138171195984,OFFBOARD,INIT,
76042.034,1767863764.752254,-0.198,-818.895,-1.101,-0.010,-0.967,0.001,0.060092974454164505,-0.019057070836424828,0.7266064286231995,OFFBOARD,INIT,
76042.135,1767863764.853146,-0.200,-818.989,-1.101,-0.012,-0.967,0.002,0.07707500457763672,-0.05347555875778198,0.7141194939613342,OFFBOARD,INIT,
76042.236,1767863764.954384,-0.203,-819.091,-1.101,-0.012,-0.968,0.000,0.010428015142679214,-0.10277857631444931,0.7133694291114807,OFFBOARD,INIT,
76042.337,1767863765.055366,-0.205,-819.185,-1.101,-0.010,-0.969,0.002,0.017914719879627228,-0.12460792064666748,0.7053900957107544,OFFBOARD,INIT,
76042.438,1767863765.156291,-0.208,-819.288,-1.101,-0.008,-0.970,0.002,0.08132641017436981,-0.13817636668682098,0.6873630881309509,OFFBOARD,INIT,
76042.539,1767863765.257346,-0.210,-819.384,-1.101,-0.005,-0.971,0.003,0.15284036099910736,-0.1386203020811081,0.7036719918251038,OFFBOARD,INIT,
76042.640,1767863765.358288,-0.213,-819.487,-1.100,-0.004,-0.969,0.003,0.14241637289524078,-0.15843619406223297,0.7255993485450745,OFFBOARD,INIT,
76042.742,1767863765.459544,-0.215,-819.581,-1.100,-0.002,-0.965,0.001,0.11622713506221771,-0.16136252880096436,0.7275537848472595,OFFBOARD,INIT,
76042.842,1767863765.560388,-0.217,-819.683,-1.100,-0.002,-0.965,0.002,0.08844438195228577,-0.17083290219306946,0.7320523262023926,OFFBOARD,INIT,
76042.944,1767863765.661491,-0.220,-819.777,-1.100,0.002,-0.962,0.002,0.06451159715652466,-0.18576018512248993,0.7136170864105225,OFFBOARD,INIT,
76043.044,1767863765.762426,-0.222,-819.878,-1.100,0.004,-0.960,0.001,0.047155145555734634,-0.17562325298786163,0.6929100155830383,OFFBOARD,INIT,
76043.145,1767863765.863476,-0.224,-819.971,-1.099,0.006,-0.958,-0.000,0.028313910588622093,-0.17763736844062805,0.6909759044647217,OFFBOARD,INIT,
76043.248,1767863765.965520,-0.226,-820.072,-1.099,0.010,-0.957,-0.001,0.006476100999861956,-0.17954865097999573,0.6999388337135315,OFFBOARD,INIT,
76043.349,1767863766.066785,-0.228,-820.165,-1.098,0.012,-0.956,0.001,0.005432635545730591,-0.16517187654972076,0.714391827583313,OFFBOARD,INIT,
76043.449,1767863766.167336,-0.229,-820.266,-1.097,0.014,-0.956,0.002,-0.01540893130004406,-0.16306665539741516,0.7026044726371765,OFFBOARD,INIT,
76043.549,1767863766.267401,-0.231,-820.360,-1.096,0.017,-0.955,0.001,-0.04286400228738785,-0.16291460394859314,0.703903317451477,OFFBOARD,INIT,
76043.650,1767863766.368449,-0.231,-820.461,-1.095,0.019,-0.955,0.001,-0.03442510589957237,-0.15212766826152802,0.7022227048873901,OFFBOARD,INIT,
76043.751,1767863766.469452,-0.232,-820.554,-1.094,0.021,-0.954,-0.001,-0.03223929926753044,-0.14527185261249542,0.706274151802063,OFFBOARD,INIT,
76043.853,1767863766.570561,-0.232,-820.655,-1.094,0.021,-0.953,-0.004,-0.06404925882816315,-0.14235904812812805,0.696773886680603,OFFBOARD,INIT,
76043.953,1767863766.671274,-0.232,-820.747,-1.094,0.024,-0.952,-0.005,-0.1476343274116516,-0.14158561825752258,0.6965806484222412,OFFBOARD,INIT,
76044.053,1767863766.771383,-0.232,-820.846,-1.094,0.028,-0.953,-0.006,-0.27548718452453613,-0.10512753576040268,0.7101811766624451,OFFBOARD,INIT,
76044.154,1767863766.871635,-0.231,-820.940,-1.094,0.030,-0.957,-0.005,-0.3455357849597931,-0.07492967694997787,0.7500832080841064,OFFBOARD,INIT,
76044.255,1767863766.972819,-0.230,-821.041,-1.094,0.030,-0.958,-0.006,-0.3663692772388458,-0.04064549133181572,0.7464185357093811,OFFBOARD,INIT,
76044.355,1767863767.073300,-0.230,-821.103,-1.094,0.030,-0.961,-0.005,-0.408439964056015,-0.03670685738325119,0.7566680312156677,OFFBOARD,INIT,
76044.456,1767863767.174281,-0.229,-821.204,-1.094,0.029,-0.967,-0.005,-0.38578665256500244,-0.04698866233229637,0.7778194546699524,OFFBOARD,INIT,
76044.557,1767863767.274528,-0.229,-821.298,-1.094,0.029,-0.971,-0.006,-0.338020384311676,-0.042436547577381134,0.7780282497406006,OFFBOARD,INIT,
76044.657,1767863767.375345,-0.229,-821.400,-1.093,0.028,-0.974,-0.006,-0.3581100404262543,-0.050335127860307693,0.7669379711151123,OFFBOARD,INIT,
76044.758,1767863767.475818,-0.229,-821.495,-1.093,0.026,-0.978,-0.008,-0.3808300793170929,-0.06909257918596268,0.7472952008247375,OFFBOARD,INIT,
76044.858,1767863767.575933,-0.230,-821.565,-1.093,0.026,-0.980,-0.007,-0.40675559639930725,-0.08983410149812698,0.7384256720542908,OFFBOARD,INIT,
76044.959,1767863767.676599,-0.230,-821.659,-1.093,0.027,-0.983,-0.007,-0.5081915259361267,-0.08423378318548203,0.7316440343856812,OFFBOARD,INIT,
76045.059,1767863767.777178,-0.230,-821.761,-1.093,0.028,-0.989,-0.008,-0.5768696069717407,-0.08561135083436966,0.7234840393066406,OFFBOARD,INIT,
76045.160,1767863767.877641,-0.229,-821.857,-1.094,0.029,-0.994,-0.009,-0.601063072681427,-0.06101495027542114,0.7203714847564697,OFFBOARD,INIT,
76045.260,1767863767.978258,-0.228,-821.960,-1.094,0.030,-1.002,-0.007,-0.5828390121459961,-0.04085705056786537,0.6979087591171265,OFFBOARD,INIT,
76045.361,1767863768.079455,-0.227,-822.057,-1.095,0.031,-1.008,-0.007,-0.5613027215003967,-0.02718852274119854,0.6903174519538879,OFFBOARD,INIT,
76045.463,1767863768.181272,-0.225,-822.162,-1.095,0.032,-1.013,-0.004,-0.5076026916503906,-0.004321318585425615,0.6877890825271606,OFFBOARD,INIT,
76045.564,1767863768.282364,-0.223,-822.259,-1.095,0.032,-1.018,-0.004,-0.4783448576927185,0.0003468109352979809,0.7076513171195984,OFFBOARD,INIT,
76045.665,1767863768.383482,-0.221,-822.365,-1.095,0.032,-1.023,-0.003,-0.4233686029911041,0.030117571353912354,0.7189764976501465,OFFBOARD,INIT,
76045.766,1767863768.483761,-0.220,-822.431,-1.095,0.031,-1.026,-0.003,-0.4082683026790619,0.04362087324261665,0.7241401672363281,OFFBOARD,INIT,
76045.866,1767863768.584455,-0.218,-822.529,-1.095,0.032,-1.029,-0.005,-0.37547197937965393,0.0602540597319603,0.7337956428527832,OFFBOARD,INIT,
76045.967,1767863768.685104,-0.217,-822.636,-1.095,0.032,-1.033,-0.004,-0.37274524569511414,0.06851110607385635,0.7338091731071472,OFFBOARD,INIT,
76046.067,1767863768.785465,-0.216,-822.736,-1.096,0.032,-1.036,-0.004,-0.33455583453178406,0.0889260396361351,0.7320928573608398,OFFBOARD,INIT,
76046.169,1767863768.886545,-0.214,-822.844,-1.096,0.030,-1.039,-0.003,-0.3366137444972992,0.10447206348180771,0.739388644695282,OFFBOARD,INIT,
76046.269,1767863768.987389,-0.213,-822.944,-1.096,0.026,-1.043,-0.001,-0.3470420241355896,0.0981486588716507,0.7467669248580933,OFFBOARD,INIT,
76046.370,1767863769.087898,-0.212,-823.052,-1.095,0.026,-1.045,-0.002,-0.2966229319572449,0.07877139747142792,0.742006242275238,OFFBOARD,INIT,
76046.471,1767863769.189130,-0.211,-823.118,-1.095,0.026,-1.045,-0.002,-0.19697970151901245,0.09353529661893845,0.7460860013961792,OFFBOARD,INIT,
76046.572,1767863769.290105,-0.210,-823.227,-1.095,0.026,-1.044,-0.000,-0.19666732847690582,0.08875853568315506,0.7387101650238037,OFFBOARD,INIT,
76046.673,1767863769.390527,-0.208,-823.328,-1.095,0.025,-1.045,-0.002,-0.21722690761089325,0.10246757417917252,0.7306638956069946,OFFBOARD,INIT,
76046.774,1767863769.491717,-0.207,-823.438,-1.094,0.022,-1.045,-0.004,-0.1747780293226242,0.10954830050468445,0.7181451916694641,OFFBOARD,INIT,
76046.875,1767863769.593039,-0.205,-823.539,-1.094,0.021,-1.047,-0.005,-0.16970229148864746,0.1063842624425888,0.7165928483009338,OFFBOARD,INIT,
76046.976,1767863769.693810,-0.204,-823.649,-1.094,0.018,-1.046,-0.004,-0.1598140448331833,0.11600028723478317,0.724702775478363,OFFBOARD,INIT,
76047.077,1767863769.794790,-0.203,-823.751,-1.094,0.016,-1.048,-0.003,-0.15955211222171783,0.1010604053735733,0.7248924374580383,OFFBOARD,INIT,
76047.178,1767863769.895555,-0.201,-823.860,-1.095,0.015,-1.050,-0.005,-0.13425517082214355,0.10074377059936523,0.7120552062988281,OFFBOARD,INIT,
76047.278,1767863769.995677,-0.199,-823.961,-1.095,0.015,-1.048,-0.006,-0.03733237832784653,0.09979546815156937,0.696450412273407,OFFBOARD,INIT,
76047.378,1767863770.096430,-0.198,-824.037,-1.095,0.015,-1.047,-0.006,0.010006981901824474,0.11221413314342499,0.6997752785682678,OFFBOARD,INIT,
76047.480,1767863770.197580,-0.197,-824.138,-1.096,0.013,-1.046,-0.005,-0.02657892554998398,0.133682519197464,0.7066974639892578,OFFBOARD,INIT,
76047.581,1767863770.298531,-0.196,-824.248,-1.096,0.010,-1.046,-0.005,-0.048553407192230225,0.11450415104627609,0.721664309501648,OFFBOARD,INIT,
76047.681,1767863770.399379,-0.195,-824.349,-1.096,0.009,-1.046,-0.004,-0.022911125794053078,0.10819387435913086,0.7272962927818298,OFFBOARD,INIT,
76047.782,1767863770.500459,-0.194,-824.456,-1.095,0.008,-1.042,-0.004,0.012422265484929085,0.11218003183603287,0.7022076845169067,OFFBOARD,INIT,
76047.884,1767863770.602286,-0.193,-824.556,-1.095,0.007,-1.038,-0.005,0.013981885276734829,0.09982186555862427,0.6975643634796143,OFFBOARD,INIT,
76047.985,1767863770.703420,-0.192,-824.664,-1.095,0.007,-1.032,-0.004,0.03156095743179321,0.10052647441625595,0.6789525151252747,OFFBOARD,INIT,
76048.086,1767863770.804405,-0.191,-824.762,-1.095,0.008,-1.026,-0.005,0.04721573367714882,0.1405114084482193,0.7002652287483215,OFFBOARD,INIT,
76048.187,1767863770.905301,-0.190,-824.869,-1.095,0.009,-1.021,-0.005,0.01888609491288662,0.1641518473625183,0.7120392918586731,OFFBOARD,INIT,
76048.288,1767863771.006405,-0.189,-824.967,-1.095,0.006,-1.017,-0.002,0.0010345139307901263,0.17043988406658173,0.7121281623840332,OFFBOARD,INIT,
76048.389,1767863771.107268,-0.188,-825.073,-1.094,0.005,-1.013,-0.002,-0.002294330857694149,0.17357952892780304,0.7253904938697815,OFFBOARD,INIT,
76048.490,1767863771.208291,-0.188,-825.171,-1.094,0.003,-1.010,-0.002,0.011229763738811016,0.1541014015674591,0.7362017631530762,OFFBOARD,INIT,
76048.591,1767863771.309400,-0.188,-825.276,-1.095,0.002,-1.006,-0.005,0.04308128356933594,0.13644513487815857,0.7271994948387146,OFFBOARD,INIT,
76048.692,1767863771.410338,-0.188,-825.374,-1.095,-0.000,-1.000,-0.004,0.05055005103349686,0.11865758895874023,0.7224615812301636,OFFBOARD,INIT,
76048.793,1767863771.511367,-0.188,-825.478,-1.095,-0.001,-0.997,-0.006,0.06987260282039642,0.1172875463962555,0.7125439643859863,OFFBOARD,INIT,
76048.894,1767863771.612405,-0.187,-825.606,-1.097,-0.002,-0.992,-0.007,0.0869322195649147,0.10025972127914429,0.7183630466461182,OFFBOARD,INIT,
76048.996,1767863771.713554,-0.187,-825.710,-1.097,-0.002,-0.988,-0.005,0.07942325621843338,0.11224297434091568,0.7335794568061829,OFFBOARD,INIT,
76049.097,1767863771.814534,-0.187,-825.805,-1.098,-0.002,-0.984,-0.005,0.05626872181892395,0.11265363544225693,0.7341516613960266,OFFBOARD,INIT,
76049.198,1767863771.915723,-0.186,-825.907,-1.099,-0.003,-0.982,-0.003,0.04120076447725296,0.12370336055755615,0.7359612584114075,OFFBOARD,INIT,
76049.298,1767863772.016461,-0.185,-826.001,-1.099,-0.004,-0.979,-0.000,-0.00930708646774292,0.11358164995908737,0.7472325563430786,OFFBOARD,INIT,
76049.400,1767863772.117707,-0.186,-826.103,-1.100,-0.006,-0.978,-0.000,-0.04879387840628624,0.10254821926355362,0.7462360858917236,OFFBOARD,INIT,
76049.501,1767863772.219001,-0.186,-826.166,-1.100,-0.006,-0.978,-0.001,-0.04622587561607361,0.09469141066074371,0.7396667003631592,OFFBOARD,INIT,
76049.602,1767863772.320158,-0.187,-826.300,-1.101,-0.008,-0.978,0.000,-0.03996916860342026,0.09301093965768814,0.719218909740448,OFFBOARD,INIT,
76049.703,1767863772.421308,-0.187,-826.394,-1.102,-0.008,-0.977,-0.001,-0.07687164098024368,0.07227666676044464,0.6996612548828125,OFFBOARD,INIT,
76049.804,1767863772.522292,-0.189,-826.496,-1.102,-0.008,-0.978,0.000,-0.08290518820285797,0.056479331105947495,0.6989770531654358,OFFBOARD,INIT,
76049.905,1767863772.623424,-0.190,-826.590,-1.103,-0.008,-0.978,0.002,-0.046690065413713455,0.04663588106632233,0.7164974212646484,OFFBOARD,INIT,
76050.006,1767863772.724336,-0.191,-826.691,-1.103,-0.009,-0.979,0.002,-0.02915068157017231,0.031088758260011673,0.7250270843505859,OFFBOARD,INIT,
76050.107,1767863772.825445,-0.192,-826.785,-1.103,-0.009,-0.979,0.002,-0.03190402314066887,0.020148249343037605,0.7299989461898804,OFFBOARD,INIT,
76050.209,1767863772.926772,-0.194,-826.887,-1.104,-0.010,-0.981,0.003,-0.04488585516810417,-0.001268290914595127,0.7357494235038757,OFFBOARD,INIT,
76050.310,1767863773.027553,-0.195,-826.980,-1.104,-0.010,-0.980,0.003,-0.03253844752907753,-0.005101191811263561,0.7369105815887451,OFFBOARD,INIT,
76050.411,1767863773.128733,-0.196,-827.082,-1.105,-0.011,-0.979,0.005,-0.07067230343818665,-0.03320349007844925,0.7231839299201965,OFFBOARD,INIT,
76050.512,1767863773.230253,-0.198,-827.176,-1.106,-0.011,-0.981,0.005,-0.06657276302576065,-0.06739506870508194,0.7300419807434082,OFFBOARD,INIT,
76050.613,1767863773.331397,-0.200,-827.277,-1.106,-0.010,-0.983,0.006,-0.05262091010808945,-0.0813572034239769,0.7306311726570129,OFFBOARD,INIT,
76050.714,1767863773.431946,-0.201,-827.371,-1.105,-0.009,-0.980,0.007,-0.016488930210471153,-0.07579252868890762,0.7280271053314209,OFFBOARD,INIT,
76050.814,1767863773.532352,-0.203,-827.473,-1.105,-0.008,-0.979,0.007,-0.03934353217482567,-0.09369944781064987,0.7168354988098145,OFFBOARD,INIT,
76050.915,1767863773.633185,-0.204,-827.568,-1.105,-0.007,-0.980,0.008,-0.06177765876054764,-0.1065930724143982,0.7205201983451843,OFFBOARD,INIT,
76051.016,1767863773.734172,-0.206,-827.670,-1.104,-0.007,-0.979,0.008,-0.05635923519730568,-0.11639479547739029,0.7298245429992676,OFFBOARD,INIT,
76051.117,1767863773.835277,-0.208,-827.764,-1.104,-0.005,-0.980,0.008,-0.055008601397275925,-0.12225397676229477,0.7370578050613403,OFFBOARD,INIT,
76051.218,1767863773.936252,-0.211,-827.865,-1.104,-0.004,-0.980,0.008,-0.03564326465129852,-0.1271095871925354,0.7186015844345093,OFFBOARD,INIT,
76051.319,1767863774.037206,-0.214,-827.959,-1.104,-0.001,-0.980,0.006,-0.056561145931482315,-0.1367751508951187,0.713585615158081,OFFBOARD,INIT,
76051.420,1767863774.138305,-0.216,-828.061,-1.103,-0.001,-0.981,0.006,-0.057409271597862244,-0.14429102838039398,0.7273494601249695,OFFBOARD,INIT,
76051.521,1767863774.239310,-0.218,-828.154,-1.103,-0.001,-0.981,0.005,-0.013058253563940525,-0.16997584700584412,0.733518660068512,OFFBOARD,INIT,
76051.622,1767863774.339933,-0.220,-828.255,-1.103,0.002,-0.980,0.006,-0.013302478939294815,-0.18700100481510162,0.7460792064666748,OFFBOARD,INIT,
76051.723,1767863774.441156,-0.220,-828.348,-1.103,0.003,-0.979,0.005,-0.02504534088075161,-0.19474485516548157,0.7056149244308472,OFFBOARD,INIT,
76051.824,1767863774.542220,-0.221,-828.449,-1.103,0.005,-0.979,0.004,-0.08301396667957306,-0.19389595091342926,0.6893458962440491,OFFBOARD,INIT,
76051.925,1767863774.643217,-0.222,-828.542,-1.103,0.009,-0.979,0.004,-0.0634455606341362,-0.1646578460931778,0.6889336109161377,OFFBOARD,INIT,
76052.026,1767863774.744000,-0.222,-828.643,-1.103,0.009,-0.979,0.003,-0.07673263549804688,-0.141318678855896,0.6960775852203369,OFFBOARD,INIT,
76052.127,1767863774.845264,-0.223,-828.737,-1.104,0.010,-0.979,0.004,-0.0943182110786438,-0.14543583989143372,0.7200672030448914,OFFBOARD,INIT,
76052.228,1767863774.946177,-0.224,-828.838,-1.104,0.012,-0.979,0.005,-0.14043742418289185,-0.17213082313537598,0.7204185128211975,OFFBOARD,INIT,
76052.329,1767863775.047445,-0.225,-828.932,-1.103,0.016,-0.978,0.005,-0.10263440757989883,-0.13765482604503632,0.7253340482711792,OFFBOARD,INIT,
76052.430,1767863775.148247,-0.225,-829.033,-1.102,0.016,-0.977,0.004,-0.08844728022813797,-0.12716788053512573,0.725838840007782,OFFBOARD,INIT,
76052.532,1767863775.250256,-0.226,-829.127,-1.102,0.017,-0.979,0.003,-0.11212249845266342,-0.12927953898906708,0.7325698137283325,OFFBOARD,INIT,
76052.633,1767863775.351195,-0.226,-829.229,-1.102,0.018,-0.980,0.005,-0.10381685942411423,-0.12014617025852203,0.7387419939041138,OFFBOARD,INIT,
76052.734,1767863775.452229,-0.226,-829.354,-1.101,0.020,-0.979,0.005,-0.0664060041308403,-0.13297638297080994,0.7202908396720886,OFFBOARD,INIT,
76052.835,1767863775.553223,-0.226,-829.456,-1.101,0.021,-0.978,0.002,-0.05811287462711334,-0.11724621802568436,0.7335267066955566,OFFBOARD,INIT,
76052.937,1767863775.654516,-0.226,-829.550,-1.101,0.022,-0.978,0.003,-0.11105474829673767,-0.1040155366063118,0.7284684777259827,OFFBOARD,INIT,
76053.038,1767863775.755620,-0.226,-829.652,-1.100,0.023,-0.981,0.002,-0.07046648114919662,-0.09680840373039246,0.7084600925445557,OFFBOARD,INIT,
76053.138,1767863775.856101,-0.226,-829.747,-1.100,0.022,-0.981,0.001,-0.041881315410137177,-0.09439419955015182,0.6922858953475952,OFFBOARD,INIT,
76053.239,1767863775.957246,-0.226,-829.849,-1.101,0.022,-0.980,0.001,0.007522039581090212,-0.10441185534000397,0.6930253505706787,OFFBOARD,INIT,
76053.341,1767863776.058506,-0.227,-829.943,-1.101,0.022,-0.979,0.001,-0.0037275860086083412,-0.1142905130982399,0.7066885232925415,OFFBOARD,INIT,
76053.441,1767863776.159431,-0.227,-830.044,-1.101,0.021,-0.979,0.001,-0.008189250715076923,-0.11344129592180252,0.7054338455200195,OFFBOARD,INIT,
76053.542,1767863776.260189,-0.228,-830.138,-1.101,0.021,-0.979,-0.001,-0.010761842131614685,-0.12831969559192657,0.6864821314811707,OFFBOARD,INIT,
76053.643,1767863776.361286,-0.228,-830.240,-1.100,0.021,-0.979,0.000,-0.021314391866326332,-0.1463296115398407,0.6944690942764282,OFFBOARD,INIT,
76053.744,1767863776.462466,-0.228,-830.334,-1.100,0.023,-0.979,0.000,-0.0264668557792902,-0.14099568128585815,0.705054521560669,OFFBOARD,INIT,
76053.845,1767863776.563298,-0.228,-830.436,-1.100,0.022,-0.980,0.001,-0.02140239253640175,-0.11709874123334885,0.7308670282363892,OFFBOARD,INIT,
76053.946,1767863776.664323,-0.228,-830.530,-1.100,0.023,-0.979,0.001,-0.04347599670290947,-0.12085665762424469,0.7295300364494324,OFFBOARD,INIT,
76054.047,1767863776.765340,-0.228,-830.632,-1.100,0.024,-0.981,0.001,-0.01132849883288145,-0.12116791307926178,0.7359588742256165,OFFBOARD,INIT,
76054.148,1767863776.866087,-0.228,-830.726,-1.101,0.024,-0.981,0.000,0.006210266146808863,-0.1127224862575531,0.7294778823852539,OFFBOARD,INIT,
76054.249,1767863776.967240,-0.228,-830.828,-1.101,0.025,-0.981,0.000,0.007359807845205069,-0.11046639829874039,0.7093210816383362,OFFBOARD,INIT,
76054.350,1767863777.068241,-0.228,-830.923,-1.102,0.024,-0.981,0.001,0.027208900079131126,-0.11702778935432434,0.7216065526008606,OFFBOARD,INIT,
76054.453,1767863777.170641,-0.228,-831.025,-1.103,0.024,-0.982,0.001,0.050960950553417206,-0.1311795711517334,0.7306329011917114,OFFBOARD,INIT,
76054.553,1767863777.271462,-0.229,-831.120,-1.104,0.024,-0.983,0.000,0.05007258430123329,-0.1204519271850586,0.7316166162490845,OFFBOARD,INIT,
76054.654,1767863777.372443,-0.229,-831.223,-1.105,0.024,-0.982,0.001,0.061345379799604416,-0.12317809462547302,0.7414806485176086,OFFBOARD,INIT,
